Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10001_001,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"060379173043000576403","08000US060379173043000576403","Census Tract 5764.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5764.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005655",,,,,"06","037","91730","43000","0643000","576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,1123,1993,1658,1164,494,222,0,15,31,0,67,83.19,58.4,24.79,11.14,0,0.75,1.56,0,3.36
"060379173043000576501","08000US060379173043000576501","Census Tract 5765.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5765.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005656",,,,,"06","037","91730","43000","0643000","576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,1017,1585,1235,1063,172,176,0,19,34,11,110,77.92,67.07,10.85,11.1,0,1.2,2.15,0.69,6.94
"060379173043000576502","08000US060379173043000576502","Census Tract 5765.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5765.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005657",,,,,"06","037","91730","43000","0643000","576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187,1132,2429,1698,1277,421,439,13,66,20,30,163,69.91,52.57,17.33,18.07,0.54,2.72,0.82,1.24,6.71
"060379173043000576503","08000US060379173043000576503","Census Tract 5765.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5765.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005658",,,,,"06","037","91730","43000","0643000","576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,1070,1728,1398,1108,290,129,9,90,74,11,17,80.9,64.12,16.78,7.47,0.52,5.21,4.28,0.64,0.98
"060379173043000576601","08000US060379173043000576601","Census Tract 5766.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5766.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005659",,,,,"06","037","91730","43000","0643000","576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116,1123,2967,2401,2305,96,320,9,34,155,0,48,80.92,77.69,3.24,10.79,0.3,1.15,5.22,0,1.62
"060379173043000576602","08000US060379173043000576602","Census Tract 5766.02 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5766.02 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005660",,,,,"06","037","91730","43000","0643000","576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955,1421,2621,2093,1893,200,188,45,34,63,0,198,79.86,72.22,7.63,7.17,1.72,1.3,2.4,0,7.55
"060379173043000576700","08000US060379173043000576700","Census Tract 5767 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5767 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005661",,,,,"06","037","91730","43000","0643000","576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,1392,2564,2283,2209,74,97,0,23,0,0,161,89.04,86.15,2.89,3.78,0,0.9,0,0,6.28
"060379173043000576801","08000US060379173043000576801","Census Tract 5768.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5768.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005662",,,,,"06","037","91730","43000","0643000","576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185,1213,2147,1688,1443,245,168,51,118,60,0,62,78.62,67.21,11.41,7.82,2.38,5.5,2.79,0,2.89
"060379173043000576802","08000US060379173043000576802","Census Tract 5768.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5768.02, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005663",,,,,"06","037","91730","43000","0643000","576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,1340,2487,2068,1855,213,258,41,9,24,11,76,83.15,74.59,8.56,10.37,1.65,0.36,0.97,0.44,3.06
"060379173043000576901","08000US060379173043000576901","Census Tract 5769.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5769.01, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005664",,,,,"06","037","91730","43000","0643000","576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,1121,2226,1736,1480,256,123,0,67,158,92,50,77.99,66.49,11.5,5.53,0,3.01,7.1,4.13,2.25
"060379173043000576903","08000US060379173043000576903","Census Tract 5769.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5769.03, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005665",,,,,"06","037","91730","43000","0643000","576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,1158,1780,1398,1037,361,323,0,0,36,23,0,78.54,58.26,20.28,18.15,0,0,2.02,1.29,0
"060379173043000576904","08000US060379173043000576904","Census Tract 5769.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5769.04, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005666",,,,,"06","037","91730","43000","0643000","576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,1045,1224,1021,928,93,150,14,13,0,26,0,83.42,75.82,7.6,12.25,1.14,1.06,0,2.12,0
"060379173043000577000","08000US060379173043000577000","Census Tract 5770, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5770, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005667",,,,,"06","037","91730","43000","0643000","577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,1356,3673,3301,2846,455,144,0,29,40,0,159,89.87,77.48,12.39,3.92,0,0.79,1.09,0,4.33
"060379173043000577100","08000US060379173043000577100","Census Tract 5771, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5771, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005668",,,,,"06","037","91730","43000","0643000","577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503,1181,3796,3281,3031,250,200,12,21,28,0,254,86.43,79.85,6.59,5.27,0.32,0.55,0.74,0,6.69
"060379173043000577200","08000US060379173043000577200","Census Tract 5772 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5772 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005669",,,,,"06","037","91730","43000","0643000","577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465,1412,3434,3142,2942,200,43,10,31,61,0,147,91.5,85.67,5.82,1.25,0.29,0.9,1.78,0,4.28
"060379173043000577300","08000US060379173043000577300","Census Tract 5773 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5773 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005670",,,,,"06","037","91730","43000","0643000","577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501,1303,3603,3018,2905,113,157,48,22,184,0,174,83.76,80.63,3.14,4.36,1.33,0.61,5.11,0,4.83
"060379173043000577400","08000US060379173043000577400","Census Tract 5774, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5774, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005671",,,,,"06","037","91730","43000","0643000","577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,1401,1755,1619,1550,69,20,10,0,23,0,83,92.25,88.32,3.93,1.14,0.57,0,1.31,0,4.73
"060379173043000577501","08000US060379173043000577501","Census Tract 5775.01 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5775.01 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005672",,,,,"06","037","91730","43000","0643000","577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,1579,1740,1449,1376,73,26,0,0,48,0,217,83.28,79.08,4.2,1.49,0,0,2.76,0,12.47
"060379173043000577504","08000US060379173043000577504","Census Tract 5775.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5775.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005673",,,,,"06","037","91730","43000","0643000","577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1421,722,515,443,72,0,0,129,6,0,72,71.33,61.36,9.97,0,0,17.87,0.83,0,9.97
"060379173043000577602","08000US060379173043000577602","Census Tract 5776.02 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.02 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005674",,,,,"06","037","91730","43000","0643000","577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,1612,1728,1553,1510,43,0,0,15,31,0,129,89.87,87.38,2.49,0,0,0.87,1.79,0,7.47
"060379173043000577603","08000US060379173043000577603","Census Tract 5776.03 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.03 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005675",,,,,"06","037","91730","43000","0643000","577603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3993,1637,4130,3470,3277,193,78,0,65,165,0,352,84.02,79.35,4.67,1.89,0,1.57,4,0,8.52
"060379173043000577604","08000US060379173043000577604","Census Tract 5776.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.04 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005676",,,,,"06","037","91730","43000","0643000","577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,2068,705,587,525,62,42,0,0,38,0,38,83.26,74.47,8.79,5.96,0,0,5.39,0,5.39
"060379173043000980006","08000US060379173043000980006","Census Tract 9800.06, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.06, Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005677",,,,,"06","037","91730","43000","0643000","980006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,10,10,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
"060379173043000980007","08000US060379173043000980007","Census Tract 9800.07 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.07 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005678",,,,,"06","037","91730","43000","0643000","980007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173043000980018","08000US060379173043000980018","Census Tract 9800.18 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.18 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005679",,,,,"06","037","91730","43000","0643000","980018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173043000980033","08000US060379173043000980033","Census Tract 9800.33 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.33 (part), Long Beach city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005680",,,,,"06","037","91730","43000","0643000","980033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173071876573401","08000US060379173071876573401","Census Tract 5734.01, Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5734.01, Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005681",,,,,"06","037","91730","71876","0671876","573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,1147,670,649,463,186,10,0,0,11,0,0,96.87,69.1,27.76,1.49,0,0,1.64,0,0
"060379173071876573402","08000US060379173071876573402","Census Tract 5734.02, Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5734.02, Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005682",,,,,"06","037","91730","71876","0671876","573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570,1166,3116,2844,2582,262,44,0,30,56,0,142,91.27,82.86,8.41,1.41,0,0.96,1.8,0,4.56
"060379173071876573403","08000US060379173071876573403","Census Tract 5734.03 (part), Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5734.03 (part), Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005683",,,,,"06","037","91730","71876","0671876","573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391,1957,1784,1510,1342,168,103,0,0,0,60,111,84.64,75.22,9.42,5.77,0,0,0,3.36,6.22
"060379173071876980018","08000US060379173071876980018","Census Tract 9800.18 (part), Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.18 (part), Signal Hill city, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005684",,,,,"06","037","91730","71876","0671876","980018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999555103","08000US060379173099999555103","Census Tract 5551.03 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5551.03 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005685",,,,,"06","037","91730","99999","0699999","555103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,17,17,17,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
"060379173099999573700","08000US060379173099999573700","Census Tract 5737 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5737 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005686",,,,,"06","037","91730","99999","0699999","573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,2310,847,708,708,0,15,0,13,81,0,30,83.59,83.59,0,1.77,0,1.53,9.56,0,3.54
"060379173099999576001","08000US060379173099999576001","Census Tract 5760.01 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5760.01 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005687",,,,,"06","037","91730","99999","0699999","576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999576602","08000US060379173099999576602","Census Tract 5766.02 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5766.02 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005688",,,,,"06","037","91730","99999","0699999","576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999576700","08000US060379173099999576700","Census Tract 5767 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5767 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005689",,,,,"06","037","91730","99999","0699999","576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577200","08000US060379173099999577200","Census Tract 5772 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5772 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005690",,,,,"06","037","91730","99999","0699999","577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577300","08000US060379173099999577300","Census Tract 5773 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5773 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005691",,,,,"06","037","91730","99999","0699999","577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577501","08000US060379173099999577501","Census Tract 5775.01 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5775.01 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005692",,,,,"06","037","91730","99999","0699999","577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577504","08000US060379173099999577504","Census Tract 5775.04 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5775.04 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005693",,,,,"06","037","91730","99999","0699999","577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577602","08000US060379173099999577602","Census Tract 5776.02 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.02 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005694",,,,,"06","037","91730","99999","0699999","577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577603","08000US060379173099999577603","Census Tract 5776.03 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.03 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005695",,,,,"06","037","91730","99999","0699999","577603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999577604","08000US060379173099999577604","Census Tract 5776.04 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 5776.04 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005696",,,,,"06","037","91730","99999","0699999","577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999980007","08000US060379173099999980007","Census Tract 9800.07 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.07 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005697",,,,,"06","037","91730","99999","0699999","980007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999980033","08000US060379173099999980033","Census Tract 9800.33 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9800.33 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005698",,,,,"06","037","91730","99999","0699999","980033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379173099999990300","08000US060379173099999990300","Census Tract 9903 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","Census Tract 9903 (part), Remainder of Long Beach-Lakewood CCD, Long Beach-Lakewood CCD, Los Angeles County, California","ca","080","00","ACSSF","0005699",,,,,"06","037","91730","99999","0699999","990300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
